StudentName,SSN,Address,PhoneNumber,StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
Timothy Johnson,460-59-2779,"181 Robert Stravenue, North Devin, OK 78119",755-677-1919,2340,16,1,3,4,5.044048043,25,1,2,1,0,0,0,0.886889416,4
Nicholas Thomas,361-36-7203,"12239 Franklin Summit Apt. 672, Paynechester, KS 49815",257-482-4631,2341,17,0,0,3,19.118376,26,0,3,0,1,1,0,1.506662773,4
Michele Hall,574-48-6055,"63142 Russell Pines Suite 013, Lake Monicatown, MT 92070",784-862-2053,2342,18,0,1,2,18.46599017,19,0,1,0,1,1,0,1.705199389,4
Eric Washington,351-18-0510,"223 Camacho Extension Suite 831, Hillton, IA 46716",890-131-8543,2343,17,1,0,2,9.146332198,16,0,2,1,0,0,1,1.972791414,4
Charles Arnold,760-31-7189,"3169 Macdonald Cove Suite 813, North Jameschester, MA 97809",209-955-9834,2344,15,1,0,1,16.92387732,9,0,2,0,1,0,0,2.626082829,2
Tina Wolfe,857-77-2801,"82882 Kimberly Drive Suite 719, Andresbury, AZ 33511",683-308-4946,2345,17,0,1,1,9.046469553,20,1,3,0,0,0,0,1.671968653,4
Leah Ewing,210-88-3951,"0619 William Forks, Gibsonbury, OH 38251",899-480-2439,2346,17,0,2,1,8.487780361,0,0,3,0,0,0,0,3.093760925,1
Victoria Murphy,315-08-3603,"22254 Jessica Burgs Suite 006, Port Mollyborough, MO 20136",704-805-6066,2347,17,0,2,1,3.135258952,21,1,3,0,1,0,1,1.64337376,4
Leslie Jimenez,482-18-5321,"747 Garcia Valleys Suite 722, Lake Amanda, GA 05347",454-583-1235,2348,17,1,1,2,8.52812113,27,0,2,1,1,0,0,0.339206699,4
Ralph Cooper,012-18-6172,"40573 Wilson Brooks, Lake Ronald, MN 34034",861-424-1729,2349,18,0,3,2,10.74833877,15,0,2,0,0,1,1,1.926359068,4
Lisa Rodriguez,028-79-0752,"52551 Lisa Lodge Apt. 559, Tanyaland, CT 49512",316-864-7579,2350,15,1,2,0,0.450086549,25,0,1,1,0,0,0,0.449906208,4
Alex Chase,838-46-2341,"25993 Rivera Forks Apt. 238, Kimberlychester, KS 22654",385-952-4159,2351,18,0,2,0,8.882260104,25,1,1,0,0,0,0,0.709570839,4
Alyssa Nichols,370-30-9748,"211 Heather Expressway, Lake Anthony, NJ 17612",629-454-1727,2352,18,0,0,1,15.62712437,14,1,1,1,0,0,1,1.748279682,4
Steven Hanna,476-78-4176,"9419 Linda Crest Apt. 897, Donaldburgh, ME 81554",986-145-7101,2353,17,0,0,2,13.60092113,22,0,1,0,1,0,0,0.972168258,4
Meghan Phillips,409-20-7476,"80664 Cunningham Underpass Apt. 684, West Deborahchester, ID 99286",490-146-3042,2354,16,0,0,3,12.70313978,16,1,1,0,0,0,1,1.934935784,4
Jesse Mcclain,229-25-5767,"90321 Lopez Prairie Suite 731, Millerside, WV 17435",453-930-2685,2355,16,1,1,2,18.19110857,25,0,1,0,0,1,0,0.690347884,4
Richard Sanchez,868-37-2182,"5126 Darius Mills Suite 842, South Joyceville, WV 97890",704-901-2381,2356,18,1,0,3,0.360640197,19,1,1,0,0,0,0,0.730366159,4
Peter Lewis,689-62-6500,"184 Brown Pine Apt. 260, East Linda, VA 58839",395-532-6167,2357,18,0,0,2,11.14095172,24,0,3,0,0,0,1,0.682265165,4
Dana Stephens,780-98-1504,"887 Cross Rapids, East Linda, CA 78353",512-924-7129,2358,17,1,2,1,15.74697697,12,0,4,1,1,0,0,3.023482483,1
Gregory Myers,724-60-0637,"305 Samantha Run, Port Alanton, NY 79015",513-467-5332,2359,18,0,2,1,10.82670765,0,0,3,0,1,1,0,3.729652301,0
Nancy Jackson,019-40-5147,"87770 Martinez Trafficway, Colemanstad, WY 20425",457-225-8012,2360,17,0,3,3,6.477911052,24,1,0,0,0,0,0,0.841963225,4
Craig Miles,112-46-7077,"5114 Austin Lodge Apt. 837, Lake Wendychester, TN 15957",277-145-1830,2361,16,0,0,2,2.725011302,7,1,2,0,0,0,0,2.584174279,2
Amber Graves,593-25-3810,"60307 Dominguez Valley, North Angelstad, VA 62903",207-556-7252,2362,16,0,1,1,17.75126144,4,1,3,1,0,0,0,3.372126043,1
Mark Wilson,529-81-4640,"94502 Monica Skyway Suite 575, New Kathleen, AZ 93414",864-577-6305,2363,15,1,0,2,9.415247848,5,1,1,0,0,0,0,3.060805402,1
Logan Giles,455-79-8453,"8488 Michael Street Suite 453, Valdezshire, CT 70496",357-984-1549,2364,16,0,0,2,17.56230394,22,0,3,0,0,0,0,1.168052,4
Gregory Garcia,356-71-7167,"374 Kelli Creek, Bruceland, WI 24181",638-436-5151,2365,18,0,0,2,11.71704245,19,1,2,0,0,0,0,1.349256122,4
Jared Allen,212-73-7092,"04853 Amber Radial, Lake Danielview, PA 44534",761-261-9587,2366,16,1,0,3,13.48384233,29,1,4,1,0,0,0,1.117964826,4
Tom Lin,618-68-5981,"4097 Woods Mount Apt. 483, Yangborough, DC 91951",592-963-4396,2367,17,0,0,2,16.08522309,13,0,3,1,0,1,0,2.578667734,2
Jamie Hicks,872-06-3090,"148 Steve Parkways, North Robertborough, RI 85983",845-756-5580,2368,16,0,2,2,13.18311089,21,0,3,0,1,0,0,1.625551955,4
Steven Hall,228-71-5244,"14014 Winters Ranch Suite 889, Whitefort, WY 22903",798-170-3782,2369,15,0,0,0,7.961096814,22,0,3,0,0,0,1,0.934016396,4
Maria Brennan,149-77-5672,"5428 Stephanie Throughway Suite 454, East Alexa, MI 23446",493-348-6400,2370,16,1,2,0,10.27266768,10,1,1,0,1,0,1,2.70263834,2
Travis Gay,449-02-7519,"631 Glass Corners Suite 288, West Sarahton, MD 19190",508-415-5597,2371,17,0,1,1,16.06091049,5,1,1,1,0,0,0,2.964009263,2
Danny Brown,826-81-2044,"269 Victoria Terrace Apt. 570, East April, NC 16346",500-848-7061,2372,17,1,0,0,7.473005927,10,1,2,0,1,0,0,2.267458132,3
Debra Zamora,888-78-1208,"30744 Williams Club, Brownhaven, NC 01347",558-585-7553,2373,18,0,0,2,7.762429135,12,1,1,1,0,0,0,1.753623068,4
Jessica Gillespie,814-88-3348,"848 Steven Mission Apt. 319, Karenview, OH 03498",246-816-5732,2374,16,0,0,2,1.913802321,11,1,1,0,1,0,0,2.023234082,3
Nathaniel Rhodes,758-49-5975,"608 Miranda Flat, East Deannaview, TN 41854",943-952-9277,2375,17,1,1,1,18.2916887,21,1,2,0,0,0,0,1.678012532,4
Melissa Walls,808-15-2528,"5533 Lance Street Suite 906, Jenkinsberg, FL 93461",827-254-6089,2376,15,0,0,3,1.820726299,1,1,3,0,1,1,0,3.659836405,0
Timothy Cole,276-87-8302,"53868 Stewart Squares Apt. 204, Wrighthaven, SD 40360",949-771-4991,2377,18,0,0,1,12.96418355,20,0,0,1,1,0,0,1.362744369,4
Marcus Scott,313-76-1818,"63361 Robert Villages Suite 781, Patriciafurt, WI 22444",786-780-5128,2378,15,1,0,1,8.263889576,2,0,1,1,0,0,0,2.813805768,2
Jack Thomas,099-77-8568,"16295 Reyes Curve Apt. 366, North William, ME 67690",760-737-6257,2379,16,1,1,1,8.112387805,22,0,2,1,0,0,0,1.302711984,4
Randy Henderson,013-73-8293,"45043 Anthony Wells, East Jasmine, KY 68860",524-750-6420,2380,16,1,3,1,13.59103673,3,1,2,0,1,0,1,3.383911479,1
Stephanie Vasquez,382-76-8170,"380 Frederick Road, South Kelly, WV 89334",235-290-7366,2381,16,1,0,1,1.341874653,16,0,1,0,1,0,0,1.378751308,4
Brian Jones,041-32-6320,"566 Lewis Rapid Suite 151, North Ricardoview, IN 57726",846-562-2541,2382,18,1,2,2,11.87411566,27,0,4,0,1,0,0,0.731486867,4
Kelly Bridges,893-83-4242,"Unit 5993 Box 4312, DPO AA 21742",497-379-4523,2383,17,0,1,2,15.44063572,27,0,2,0,1,0,0,0.400569479,4
Stanley Bowers,754-33-0659,"45499 Johnson Path Suite 821, Port Eric, IN 00673",790-964-9785,2384,18,1,3,4,16.56425516,21,0,2,0,1,1,0,1.729073167,4
Monica Garcia,402-69-5220,"80246 Erik Lodge, Fieldsville, IN 73974",347-259-2094,2385,15,0,2,0,3.410607788,5,0,0,0,0,0,0,2.615653765,2
Gregory Bell,609-68-6059,"49459 Diaz Valleys, South Kristinbury, IA 02921",487-557-6963,2386,18,0,1,1,17.948381,6,0,2,0,0,1,1,2.986942737,2
Mark Jefferson,839-03-1462,"0800 Myers Keys Apt. 323, Sophialand, MS 41749",979-602-6270,2387,15,0,1,0,13.12292184,14,0,3,0,0,0,0,2.126988971,3
Melissa Allen,498-63-5793,"395 Martin Spring, Huntland, MO 33709",875-540-4730,2388,18,1,2,2,17.63709602,10,0,1,1,0,1,0,2.70811104,2
Alicia Mejia,189-57-1108,"948 Thomas River Suite 045, East Christinaport, NM 48664",593-759-5318,2389,17,1,0,0,9.705614342,23,0,2,0,0,0,0,0.815777369,4
Jasmine Drake,569-07-7209,"29913 Chapman Creek, South Travisberg, UT 42964",872-708-5874,2390,15,0,0,3,10.8406669,2,0,0,1,0,0,0,2.524423895,2
Gary Moore,289-61-0305,"91713 Michael Highway Apt. 831, Chandlerberg, MI 59362",918-698-3828,2391,16,1,0,2,18.38076554,29,0,4,0,0,0,0,0.908238604,4
Jacob Morgan,786-74-4206,"717 Scott Squares, Garrettville, NV 01960",275-415-2387,2392,16,1,2,2,17.99819087,5,0,0,1,0,0,0,3.055690207,1
Juan Mcintyre,177-72-5298,"5450 Wendy Knoll Suite 812, Wilcoxburgh, DE 99840",963-976-3989,2393,18,1,2,2,8.963217467,25,0,3,0,0,0,1,0.837946898,4
Emily Barrera,438-70-6749,"05049 Freeman Creek, East Andrew, WI 23933",272-296-7626,2394,16,1,0,1,5.488252633,1,0,2,0,0,0,0,2.833576111,2
Monica Matthews,192-69-8432,"PSC 7696, Box 4654, APO AA 24679",273-740-3051,2395,15,0,1,1,7.863408691,28,1,2,1,0,0,0,0.785213568,4
Bradley Williams,540-02-9023,"8245 Allison Field, Sanchezport, NY 36685",374-970-2574,2396,16,0,0,1,7.755286571,13,0,3,0,0,0,1,1.885614785,4
Sheila Jackson,104-64-8360,"244 Booth Centers, South George, MD 75817",274-537-2882,2397,17,1,0,2,5.7373375,8,0,1,1,1,0,0,2.701230508,2
Monica Reeves,153-95-4298,"42775 Clayton Walks Suite 336, Port Anthony, HI 01220",520-616-8136,2398,17,0,3,1,5.371592087,17,0,2,1,0,0,0,1.521915901,4
Laura Grant,265-46-7803,"3143 Browning Vista Apt. 655, Port Tony, DC 76970",930-346-8687,2399,18,1,0,1,17.22125873,18,0,2,0,1,0,0,1.879725987,4
Rebecca Scott,014-01-8988,"3215 Shields Curve, Pierceborough, VT 75312",465-995-7714,2400,15,1,0,4,1.397238414,11,0,0,1,0,1,0,2.037348017,3
Dennis Hood,349-94-7334,"385 Nathan Ways, Kelseybury, SC 88985",824-794-1124,2401,17,0,1,0,13.55222364,12,0,3,1,0,0,0,2.520673675,2
Andrea Williams,415-29-1628,"5574 Nathan Rest Suite 035, Langmouth, SD 15836",711-952-4421,2402,17,0,2,3,3.456401029,25,0,0,0,0,0,0,0.136165908,4
Maria Simpson,818-84-6371,"4939 Thomas Cove, Emilybury, CT 12977",857-261-8000,2403,15,0,0,2,6.890117868,11,0,3,1,0,0,0,1.974655245,4
Frederick Andrews,108-52-2849,"0419 Cindy Green Apt. 280, East Charles, IN 93743",415-626-1104,2404,16,1,1,1,1.230860683,11,0,2,1,0,1,0,2.194980372,3
Calvin Kim,609-59-3863,"USNS Huang, FPO AA 78743",411-692-4832,2405,16,0,1,1,5.399472737,17,1,1,0,0,1,0,1.717995924,4
Jose Hopkins,321-16-3371,"65908 Mitchell Isle, Medinaview, KY 21782",332-770-2631,2406,18,1,0,1,15.36842142,8,0,3,0,1,0,0,2.510328721,2
Patrick Johnson,144-24-8945,"638 Rebecca Park Apt. 846, South Kent, NY 81800",879-249-1161,2407,16,0,0,2,17.70030649,16,1,2,0,1,1,0,2.434950557,3
Jeffrey Mitchell,042-36-9776,"01319 Patricia Ports, Sullivanfurt, ME 65923",328-569-7298,2408,15,0,1,2,4.430543038,20,0,2,1,1,0,0,1.355053462,4
James Williams,818-29-3784,"7213 Ian Mountain, New Brianna, WV 97666",355-145-1125,2409,17,1,0,2,9.270956785,15,0,2,1,1,0,1,1.545255105,4
John Carr,454-06-1873,"753 Morgan Mission Apt. 722, West Lindsay, NE 19177",619-147-8285,2410,16,1,3,3,9.406480959,16,0,1,1,0,0,1,1.619030513,4
David Orozco,631-49-3750,"0698 Gonzalez Divide, Peterland, ME 23030",978-872-1187,2411,18,1,2,2,17.47150612,20,1,3,0,0,0,0,2.020741652,3
Sherry Rodriguez,123-82-3049,"8631 Salinas Loop, Jonesfort, AZ 36087",379-924-7721,2412,16,1,3,1,15.25598106,23,0,2,0,0,0,1,0.983576997,4
Steven Dawson,266-75-0607,"2221 Lewis Fork Apt. 862, Brettville, AL 44552",844-446-6454,2413,15,1,0,1,10.26154437,7,0,1,1,0,0,1,2.062468267,3
Alexander Mueller,246-62-4965,"8694 Thomas Highway Apt. 566, Cannonmouth, KS 86010",595-683-5528,2414,18,1,3,3,13.41494401,10,0,3,0,1,0,0,2.644194209,2
Morgan Miller,592-15-2499,"52752 Chen Place, New Nathan, IN 56230",610-403-3766,2415,16,1,0,1,16.94710108,23,0,0,1,1,0,0,1.347863829,4
Nicholas Pacheco,352-21-7057,"65583 Tammy Row, Davisshire, AK 89226",407-197-5225,2416,18,1,0,0,0.190779081,1,1,1,1,1,0,0,3.055253982,1
Mary Harrington,649-14-9476,"77827 Cabrera Circle Suite 552, Allisonton, IN 87624",776-128-4862,2417,15,0,0,2,8.057800621,7,0,2,0,1,0,0,2.513692715,2
Robert Mcdowell,024-84-0762,"17676 Williams Track, West Brandi, OH 74205",426-873-5940,2418,17,1,0,2,18.14486335,11,0,3,0,0,0,0,2.340371914,3
Nancy Phillips,197-04-4933,"Unit 3377 Box 1568, DPO AE 73422",316-477-3946,2419,15,1,1,3,14.80626062,20,0,4,0,0,0,0,1.582093266,4
Timothy Kennedy,212-47-7459,"0028 Tracy Burgs Apt. 801, Coxmouth, IN 80141",359-869-8865,2420,15,0,0,2,10.85682749,0,0,3,1,0,1,0,3.565524163,0
Ashley Rodriguez,779-03-0323,"826 Paul Groves, Malloryfort, TN 25917",767-413-4189,2421,15,1,0,0,10.59289054,22,0,2,1,1,0,0,1.60147255,4
Marvin Pope,321-09-2763,"7999 Martinez Pike, Bankschester, RI 11896",848-166-5410,2422,15,0,1,3,6.955401952,12,0,3,1,1,0,0,2.637266429,2
David Murphy,457-07-8184,"15518 Livingston Center Suite 404, Patrickport, NC 28581",616-183-8559,2423,17,0,0,1,10.41041067,21,0,2,0,0,0,1,0.905209948,4
Julia Arnold,060-24-7340,"0632 Bradford Summit Apt. 922, Bryanside, WA 60767",509-842-3903,2424,17,1,1,1,13.10766399,20,1,1,0,0,0,0,1.576756471,4
Michael Poole,610-99-5002,"2997 Cabrera Ways Apt. 327, South Gailchester, MD 45663",645-444-5490,2425,18,0,0,2,8.367260769,16,0,4,1,0,1,0,1.785051808,4
Elizabeth Pierce,134-64-5049,"055 Tiffany Islands Suite 470, West Christopherport, MS 17458",889-399-6411,2426,16,1,2,0,14.28306293,13,1,1,0,0,0,0,1.880065093,4
Megan Clark,708-89-4091,"928 Morse Terrace, Lake Ashleymouth, PA 93802",456-134-9698,2427,17,0,2,2,17.22464455,13,0,2,1,1,0,0,2.555223105,2
Jessica Landry,866-02-6021,"4653 Hamilton Tunnel, Obrienshire, KS 53427",441-689-7283,2428,17,0,0,1,3.093696964,15,0,3,0,0,0,0,1.574306088,4
Marcus Perry,338-52-7598,"7110 Johnson Path, Paulahaven, OH 24932",561-747-1625,2429,16,0,0,2,9.030940456,16,0,3,0,0,1,0,1.813846622,4
Matthew Bennett,852-99-1286,"178 White Island, East Tonya, NC 04273",728-332-7597,2430,17,1,0,1,8.160401826,5,1,0,0,0,0,0,2.584468263,2
Angel Davis,802-68-2948,"093 Thornton Cliff, Alexiston, NC 64171",720-110-7979,2431,15,1,2,2,13.74929608,25,0,0,0,1,0,1,0.529798609,4
Douglas Taylor,760-97-0839,"3925 Calderon Roads, Leahside, CA 31299",846-156-2903,2432,15,0,0,3,4.997349305,27,0,2,1,0,0,0,0.714651286,4
Michael Roy,635-06-0409,"49538 Kathryn Drives Apt. 637, Ericbury, OH 47062",503-437-9257,2433,16,0,0,1,12.8050183,6,0,2,0,0,0,1,2.737474166,2
Erica Park,503-23-3546,"Unit 7283 Box 7122, DPO AA 26475",622-367-2087,2434,18,1,0,1,17.54978483,25,1,2,1,0,0,0,1.270529562,4
Valerie Powell,348-39-8538,"171 Leblanc Spurs, New Amyport, NE 97998",934-244-1306,2435,18,1,0,1,8.362631996,25,0,2,0,0,0,0,0.750888043,4
Karen Mckinney,014-71-2797,"5450 Grant Meadow Suite 611, East Jennifer, DE 76301",456-114-7010,2436,16,0,0,1,18.220314,0,0,4,0,0,0,0,3.752639353,0
Michael Fuller,489-67-9347,"4135 Flores Field Apt. 024, Micheleside, UT 32814",813-123-8913,2437,16,0,2,2,19.86327478,24,0,1,0,1,1,0,1.162257801,4
Kelly Mathews,189-50-8683,"82467 Denise Village Apt. 013, Jonesfurt, DE 04333",475-507-4736,2438,15,1,0,2,2.121840999,14,1,2,0,1,0,0,1.871465901,4
George Bowman,425-26-2344,"520 Sharon Lane, Matthewport, AZ 95641",243-496-1506,2439,18,1,0,1,4.66106376,19,1,2,0,0,0,0,1.074937389,4
Barbara Clark,708-27-0055,"29674 Parks Junction Apt. 845, Davidborough, UT 48865",892-512-6740,2440,17,1,2,1,19.00759503,20,0,1,1,0,0,0,1.312772414,4
James Chavez,314-59-6019,"66089 Walker Dale, Toddfort, KY 58320",466-791-9343,2441,15,1,2,1,19.16655373,17,0,1,0,1,0,0,1.702881675,4
Jody Allen,341-64-5022,"05447 Angela Shoal, Lake Karenbury, HI 71849",638-498-3026,2442,16,1,0,2,1.954145508,29,1,4,0,0,0,0,0.540375157,4
Sergio Berger,203-03-1919,"409 Robin Walks Suite 783, Beckyport, IA 89878",795-841-4545,2443,18,0,0,1,0.299970008,27,1,3,0,0,0,0,0.341822388,4
Matthew Hunt,658-70-8074,"0704 Jennifer Well, South Maria, MO 13634",435-209-9541,2444,17,1,0,4,3.222000465,25,0,1,0,0,0,1,0.269720862,4
Taylor Fernandez,489-63-5178,"02248 Foley Garden Suite 891, Allenshire, FL 40867",464-594-8143,2445,17,0,3,2,19.92025567,12,1,3,0,0,0,0,2.504167767,2
Willie Norton,697-46-4237,"7856 Nichols Falls, Gamblemouth, AZ 47169",503-776-2175,2446,15,1,0,1,3.599992332,23,0,1,1,0,0,0,0.530358189,4
Robert Manning,622-26-5473,"688 Chambers Falls Apt. 023, Timothyland, NC 33260",268-687-3812,2447,18,0,3,2,10.05095213,29,0,3,0,1,1,0,0.82010553,4
Christopher Guerrero,203-38-7208,"137 Greer Vista Apt. 729, North Aarontown, MS 79095",845-983-2393,2448,18,1,1,3,16.96835453,1,1,0,0,1,0,0,3.408489771,1
Jeffrey Cruz,544-65-3460,"80485 Allen Shore, Thorntonton, SC 06996",626-870-5460,2449,16,1,1,2,0.408032214,18,0,3,1,0,0,0,1.350329806,4
Anthony Cunningham,187-44-8487,"528 Harris Lodge, Henryland, ME 26400",564-950-7484,2450,18,0,0,1,12.08977965,14,1,0,0,1,0,1,2.029736582,3
Gary Larson,679-20-8048,"933 Nelson Isle Suite 676, Richmondville, MT 11496",787-362-5535,2451,18,0,0,1,5.540508977,11,0,2,0,0,1,0,1.774531103,4
Samantha Black,277-75-9286,"77658 Clark Isle, Jacksonstad, AZ 73624",428-261-3338,2452,15,1,0,3,17.24669833,14,0,3,0,0,1,0,1.991909949,4
Kim Ramirez,743-40-9136,"USNS Alvarez, FPO AP 58686",910-793-7752,2453,18,1,0,2,5.669222985,24,1,1,0,0,1,0,0.754035723,4
Christopher Anderson,573-96-7919,"34366 Navarro Neck, West James, SD 70824",266-540-2639,2454,17,1,1,2,13.73511441,17,0,2,0,0,0,0,1.491382129,4
Joshua Williams,076-36-3959,"8567 Gary Tunnel Apt. 849, East Julie, MD 80464",353-493-5337,2455,15,1,3,3,13.48439265,13,0,0,1,1,0,0,2.157391833,3
Joseph Arnold,138-62-4360,"502 Tanya Courts Apt. 973, East Andrew, CT 28413",228-383-5171,2456,15,1,1,3,4.429870977,5,1,3,1,1,0,1,3.107348401,1
Angela Vazquez,880-52-3507,"84680 Sandoval Point Apt. 037, Lake Joe, AK 78152",701-943-4216,2457,16,0,2,3,0.695983997,11,0,2,1,1,0,0,1.999571861,4
Rachel Smith,659-43-6729,"70810 Matthew Radial Suite 708, East Kennethland, ID 45321",577-651-4954,2458,18,0,0,0,8.184991476,19,0,2,0,0,0,1,1.363340948,4
Shawn Adams,778-20-5760,"Unit 4399 Box 2684, DPO AP 60913",323-455-8420,2459,16,1,0,2,5.783863039,22,1,4,1,0,0,0,1.306868039,4
Billy Lewis,873-21-4832,"05893 Sanders Lock Apt. 082, New Michael, TN 29765",290-163-8908,2460,17,0,0,2,16.17955499,29,0,2,0,0,0,0,0.588555623,4
Ian Holder,485-91-0802,"0924 Renee Ridges, Elizabethberg, MI 56790",550-910-1774,2461,15,0,1,2,16.00728377,29,1,0,0,1,1,0,0.681956139,4
Curtis Moore,464-27-4204,"PSC 3425, Box 4208, APO AP 50588",979-320-9214,2462,15,0,3,2,9.140479044,5,1,3,0,0,0,0,2.818581824,2
Sara Melendez,761-66-4464,"6204 Benjamin Station Suite 284, Cobbbury, DC 43919",258-691-3897,2463,15,1,1,1,12.13024451,25,0,3,0,0,1,0,0.744692833,4
Christopher Green,764-22-7427,"23603 Luis Turnpike Suite 614, Wolfemouth, MN 37056",785-298-7407,2464,17,0,0,2,12.08519032,29,0,4,1,0,0,1,0.725192946,4
Darlene Hayes,368-32-7599,"932 Sanders Wall, Jacobbury, SD 47354",796-807-8520,2465,17,1,0,2,16.54316297,8,1,1,1,0,0,0,2.92682044,2
Andrew Guzman,154-66-2064,"USNS Patton, FPO AP 35287",249-364-4014,2466,16,0,1,0,8.500048282,29,0,2,1,1,0,0,0.552257573,4
Christopher Mitchell,489-37-5909,"2303 Frey Parks, Hernandezfurt, GA 93578",769-480-4895,2467,16,1,0,2,5.508933596,24,0,3,1,1,0,0,1.298729107,4
Kimberly Frank,656-36-3161,"9949 Clayton Center, Wrightshire, IL 03241",728-613-9499,2468,16,0,2,1,5.300698363,25,0,3,1,1,0,1,1.186737828,4
Alicia Scott,304-66-9851,"9866 Brett Lock, Williamsside, FL 65602",688-661-6123,2469,18,1,2,1,10.72384559,3,0,3,0,1,0,1,3.332788588,1
Daniel Chavez,488-82-4647,"11924 Allen Camp Suite 442, South Georgefort, MD 64089",553-302-8644,2470,15,1,1,0,8.982964055,16,0,1,0,0,0,0,1.489067021,4
David Schroeder,761-05-3470,"5063 Kennedy Lane Suite 488, Margaretborough, UT 79074",533-196-8236,2471,15,0,0,2,8.80241542,1,1,1,1,0,1,0,3.307378114,1
Tammy Parker,428-66-6774,"4033 Davis Station Suite 992, East Garyhaven, PA 66403",292-983-2634,2472,16,1,0,2,1.822746782,15,1,1,0,0,0,0,1.610940683,4
Dale Rodriguez,471-10-8964,"294 Gordon Burg Apt. 769, West Nathan, VA 08315",538-427-5454,2473,15,1,0,2,14.37207481,23,0,4,1,1,0,0,2.057378501,3
Erika Humphrey,021-45-0459,"USNV Blackwell, FPO AP 52367",489-197-4800,2474,16,1,0,2,4.27473376,13,0,1,0,0,0,0,1.673711404,4
Jennifer Rangel,069-61-2009,"746 Jason Square Suite 238, Michaelport, DE 28127",325-401-8967,2475,18,1,0,3,3.939072604,25,0,2,0,0,1,0,0.490630062,4
Raymond Butler,609-64-4083,"21403 Douglas Ports Apt. 979, Lewisborough, CO 61605",828-375-7631,2476,18,1,1,1,8.255166406,7,0,2,0,0,0,1,2.231656972,3
Jessica Garrett,228-85-3354,"806 Thompson Mount, Hansenfort, UT 13407",909-510-9961,2477,17,1,1,1,4.555566832,13,1,2,1,0,1,0,2.259451154,3
Jasmine Villarreal,853-65-1844,"233 Chang River Suite 843, Briggstown, KS 27471",992-979-7464,2478,18,1,0,3,11.67716535,1,1,2,0,0,0,0,3.45446246,1
Alan Lee,314-59-0512,"242 Amy Meadow, South Kayla, CO 85287",528-390-9659,2479,16,1,0,1,7.429266787,15,1,3,1,0,0,0,2.15861017,3
Alex Little,569-02-8398,"876 Eric Branch Suite 734, Denisebury, NC 37322",433-585-2745,2480,18,0,0,4,8.978234452,3,0,2,0,1,0,0,2.747908443,2
James Taylor,825-25-5707,"365 Thomas Place, Richardsonborough, OR 13284",851-897-7257,2481,17,0,0,3,10.74338643,0,0,1,1,0,0,1,3.32390296,1
Cameron Hull,625-88-3293,"7148 Brown Cliffs Suite 723, Michaelchester, AR 72167",480-238-8018,2482,15,1,2,2,4.07071045,22,0,2,0,0,0,0,0.909763533,4
Morgan Hill,456-25-1950,"2654 Jennifer Fork Suite 966, Websterberg, CO 91089",605-400-9234,2483,16,1,0,4,3.115032457,19,0,3,0,1,0,0,1.1678958,4
Anthony Jones,319-74-5687,"75756 Harris Ferry, Gallagherland, AZ 03812",878-167-2974,2484,15,0,0,0,17.60843806,26,0,4,0,0,0,0,1.220417976,4
Chelsea Richardson,158-35-6622,"264 Leah Lights Suite 324, Richardbury, OR 59190",336-469-8902,2485,17,0,0,1,8.674474057,13,1,3,0,0,1,0,2.334525644,3
David Brown,853-38-4179,"1043 Rich Road, Owensville, AZ 51191",923-767-1426,2486,17,0,2,2,8.241872193,7,1,3,0,0,0,0,2.844732262,2
Kelly Rosario,111-69-2431,"51994 Walker Forges Apt. 329, New Maria, CA 85535",610-701-7968,2487,17,1,1,1,0.712243005,24,1,2,1,0,0,0,0.972247738,4
Robert Jones,314-25-7914,"PSC 2219, Box 1207, APO AA 95843",632-380-1699,2488,15,0,0,3,9.959526052,27,1,3,0,0,0,1,0.856397043,4
Jason Paul,848-21-0856,"21357 Brandi Lodge, Zimmermanborough, AK 28749",585-580-3144,2489,15,1,1,0,11.08339443,24,0,4,0,0,0,0,0.952675033,4
David Bell,542-85-4183,"5360 Ellison Summit, Melissaville, OR 98434",733-398-3698,2490,15,1,2,2,11.17681742,2,0,2,0,1,0,0,3.235302581,1
Yvonne Porter,523-44-9836,"543 Khan Groves, Christinafurt, NY 10834",227-277-7968,2491,15,0,3,2,14.14062339,4,0,0,0,0,0,0,2.533432396,2
Chelsea Potter,741-92-6344,"9569 Devon Ports, South Jessica, ME 02852",465-790-1469,2492,17,1,0,2,3.5496367,5,0,4,0,0,0,0,2.772388537,2
Melissa Mcfarland,869-41-8000,"277 Vaughan Views, North Scott, KY 19370",233-175-6313,2493,17,1,2,1,5.044462685,21,0,3,0,0,0,0,0.946767905,4
Eric Brock,656-26-2209,"4750 Nelson Plaza Suite 714, Port Rebecca, MI 27632",850-969-5643,2494,16,1,3,1,16.2146093,25,1,2,0,1,0,0,1.315464371,4
James Peterson,217-61-1963,"12254 Kimberly Roads, East Beckyville, WY 90658",804-794-5688,2495,16,1,3,3,18.94341234,7,0,4,0,1,1,0,3.318208029,1
Laura Odom,632-16-9788,"83079 Schmidt Squares, Courtneytown, PA 30707",674-169-3433,2496,15,0,1,1,2.718654947,5,0,2,0,0,1,0,2.33110892,3
Craig Campbell,008-16-2586,"273 Hutchinson Orchard, South Michaelchester, NV 89734",403-115-2618,2497,18,0,1,3,9.95299109,5,0,2,1,0,0,0,2.905973098,2
